cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity_district,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2020,Senate,NH-S2,10/1/20,_lite,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.959025,0,0,0,.040975,0,0,0,0,0,.959025,.040975,.0139375,1.49155,739137.4,866504.2,613126.4,57.74487,0,0,0,1.697231,40.5579,0,0,0,0,3.383381,0,63.92578,46.85017,0,0,0,0,0,0,.3981971,0,51.48465,34.30105,0,0,0,0,0,0,-.6705542,1049319,,17.18696,29.46055,4.785309,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,NE-S2,10/1/20,_lite,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.0414,0,0,0,.9586,0,0,0,0,0,.0414,.9586,.0046625,.4434879,831601.4,985649.1,681587.3,35.53115,0,0,0,3.711973,60.75687,0,0,0,0,6.730214,0,44.68699,69.96376,0,0,0,0,0,0,1.248011,0,26.32029,51.53587,0,0,0,0,0,0,-24.82334,1356148,,-25.22572,-7.146566,-43.36676,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,NC-S2,10/1/20,_lite,Cal Cunningham,"","","","",Thom Tillis,"","","",all others,.747325,0,0,0,.252675,0,0,0,0,0,.747325,.252675,.101125,1.645823,4860193,5696850,4049484,50.9954,0,0,0,0,46.43513,0,0,0,2.569469,0,4.887945,55.51991,51.03688,0,0,0,0,0,0,0,.7377012,46.37608,41.90794,0,0,0,0,0,0,-4.139143,7495845,,4.560265,13.27285,-4.348026,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,MT-S2,10/1/20,_lite,Steve Bullock,"","","","",Steve Daines,"","","","",.4103,0,0,0,.5897,0,0,0,0,0,.4103,.5897,.0577875,8.501408,537676.7,634159,441149.6,48.96983,0,0,0,0,51.03017,0,0,0,0,0,0,54.89631,57.02081,0,0,0,0,0,0,0,0,42.97919,45.10369,0,0,0,0,0,0,-18.36046,815020,,-2.060333,9.792625,-14.04163,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,MS-S2,10/1/20,_lite,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.259575,0,0,0,.740425,0,0,0,0,0,.259575,.740425,.0365,2.271171,1271221,1500399,1042840,46.15613,0,0,0,1.826633,52.01724,0,0,0,0,3.633563,0,52.21877,58.13954,0,0,0,0,0,0,.4525778,0,40.04046,45.93618,0,0,0,0,0,0,-14.64693,2003058,,-5.861115,6.151999,-17.93801,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,MN-S2,10/1/20,_lite,Tina Smith,"","","","",Jason Lewis,"","","",all others,.8902,0,0,0,.1098,0,0,0,0,0,.8902,.1098,.0497875,1.355162,2906077,3396249,2432162,52.52082,0,0,0,0,44.17632,0,0,0,3.302859,0,6.100858,57.06406,48.73848,0,0,0,0,0,0,0,1.046758,47.89907,39.63083,0,0,0,0,0,0,1.449026,4031262,,8.344509,16.93843,-.37743,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,MI-S2,10/1/20,_lite,Gary Peters,"","","","",John James,"","","",all others,.80925,0,0,0,.19075,0,0,0,0,0,.80925,.19075,.07215,1.163622,4904588,5742010,4086302,51.50158,0,0,0,0,45.73072,0,0,0,2.767699,0,5.197407,55.94595,50.11011,0,0,0,0,0,0,0,.8214906,47.02866,41.25492,0,0,0,0,0,0,5.782255,7443238,,5.770859,14.32752,-2.677761,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,ME-S2,10/1/20,_lite,Sara Gideon,"","","","",Susan Collins,"","","",all others,.7361,0,0,0,.2639,0,0,0,0,0,.7361,.2639,.0806625,8.327176,766217.4,897857.5,636073.1,52.60677,0,0,0,0,47.39323,0,0,0,0,0,0,57.83474,52.74875,0,0,0,0,0,0,0,0,47.25125,42.16526,0,0,0,0,0,0,3.029066,1067388,,5.213547,15.66948,-5.497494,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,MA-S2,10/1/20,_lite,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.9925,0,0,0,.0075,0,0,0,0,0,.9925,.0075,.001675,.0417114,3176421,3734671,2627027,67.43322,0,0,0,0,28.58671,0,0,0,3.980067,0,7.131909,76.73631,38.00435,0,0,0,0,0,0,0,1.388003,58.03491,19.21391,0,0,0,0,0,0,22.99946,4981824,,38.8465,57.26521,20.31806,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,LA-S2,10/1/20,_lite,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.0068,.03005,.02575,.006375,.888325,.0427,0,0,0,0,.068975,.931025,.015675,.602973,2056306,2428118,1684670,7.615907,11.75939,11.21911,7.615907,0,41.82857,13.4561,0,0,6.505023,0,10.88242,12.53862,51.89487,17.87147,19.42106,0,0,17.1428,12.44158,0,2.798645,3.268834,32.39641,5.996346,7.667965,0,0,5.618381,3.294978,-19.18569,3356738,,-17.07436,6.156088,-40.95834,.0068,.041825,.03005,.2014,.02575,.168375,.006375,.039525,.7376,.110175,.0427,.287975,0,0,0,0,0,0,40000,20:09:24  1 Oct 2020
2020,Senate,KY-S2,10/1/20,_lite,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","","",.050675,0,0,0,.9493,0,0,0,.000025,0,.0507,.9493,.004325,.1713005,1997127,2355023,1641062,42.10573,0,0,0,2.129433,55.76484,0,0,0,0,4.143769,0,47.47425,61.17367,0,0,0,0,0,0,.5539793,0,36.68211,50.39793,0,0,0,0,0,0,-23.62025,3152302,,-13.6591,-3.205149,-24.2481,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,KS-S2,10/1/20,_lite,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.30885,0,0,0,.691075,0,0,0,.000075,0,.3089,.6911,.0493625,3.187211,1225080,1451712,999432.5,46.44747,0,0,0,3.006748,50.54578,0,0,0,0,5.616029,0,51.94944,56.00141,0,0,0,0,0,0,.9360859,0,40.97075,45.03627,0,0,0,0,0,0,-21.07216,2062935,,-4.098312,6.605782,-14.73277,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,IL-S2,10/1/20,_lite,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.979625,0,0,0,.020375,0,0,0,0,0,.979625,.020375,.0050375,.0730287,5456314,6390969,4529744,62.47554,0,0,0,0,32.97513,0,0,0,4.54933,0,8.030056,71.23894,41.79939,0,0,0,0,0,0,0,1.674039,53.56255,24.19936,0,0,0,0,0,0,12.95453,8931731,,29.50042,46.67694,12.2325,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,ID-S2,10/1/20,_lite,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.026475,0,0,0,.973525,0,0,0,0,0,.026475,.973525,.0028125,.3173196,701090.1,838201.9,566248.1,35.29924,0,0,0,0,58.14931,0,0,0,6.551438,0,10.89456,42.86056,65.81367,0,0,0,0,0,0,0,2.8123,27.62291,50.519,0,0,0,0,0,0,-32.60378,1222930,,-22.85007,-8.316219,-37.67815,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,IA-S2,10/1/20,_lite,Theresa Greenfield,"","","","",Joni Ernst,"","","",all others,.57525,0,0,0,.42475,0,0,0,0,0,.57525,.42475,.081875,4.066191,1592728,1867768,1323450,49.44925,0,0,0,0,47.85251,0,0,0,2.698238,0,5.097253,55.0359,53.4477,0,0,0,0,0,0,0,.7861928,43.85674,42.2349,0,0,0,0,0,0,-9.393244,2273086,,1.596737,12.4452,-9.29575,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,GA-S3,10/1/20,_lite,Raphael Warnock,Matt Lieberman,Ed Tarver,"","",Kelly Loeffler,Doug Collins,"","",all others,.359075,.007325,.000525,0,.28025,.352825,0,0,0,0,.366925,.633075,.0290875,.5512303,4173991,4920566,3441794,22.12326,8.881894,3.685197,0,0,22.47332,20.41719,0,0,22.41914,0,29.39073,29.51617,29.37961,13.8531,27.13652,0,0,6.702269,0,0,15.77378,15.05107,15.77855,4.30223,13.86327,0,0,1.215111,0,-12.7288,7171091,,-8.200157,9.185444,-25.22151,.359075,.3049,.007325,.014225,.000525,.000675,0,0,.28025,.460025,.352825,.220175,0,0,0,0,0,0,40000,20:09:24  1 Oct 2020
2020,Senate,GA-S2,10/1/20,_lite,Jon Ossoff,"","","",Shane Hazel,David Perdue,"","","","",.319025,0,0,0,.680975,0,0,0,0,0,.319025,.680975,.0601875,1.106467,4302749,5057826,3555215,47.79046,0,0,0,1.86525,50.34429,0,0,0,0,3.722851,0,52.23601,54.81956,0,0,0,0,0,0,.4610921,0,43.2996,45.90411,0,0,0,0,0,0,-12.7288,7171091,,-2.553825,6.109762,-11.26125,.056875,.139925,0,0,0,0,0,0,.13995,.056875,0,0,0,0,0,0,0,.000025,40000,20:09:24  1 Oct 2020
2020,Senate,DE-S2,10/1/20,_lite,Christopher A. Coons,"","","","",Lauren Witzke,"","","",all others,.984425,0,0,0,.015575,0,0,0,0,0,.984425,.015575,.0035875,.6462376,439114.6,520441.8,358361.6,63.6368,0,0,0,0,33.07151,0,0,0,3.291696,0,6.08357,72.17525,41.62033,0,0,0,0,0,0,0,1.046536,55.03091,24.47393,0,0,0,0,0,0,12.13165,701737,,30.56529,47.51812,13.63663,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,CO-S2,10/1/20,_lite,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.764,0,0,0,.236,0,0,0,0,0,.764,.236,.061025,1.756538,2748074,3220708,2286009,51.06057,0,0,0,0,44.50527,0,0,0,4.434164,0,7.814709,57.16974,50.6883,0,0,0,0,0,0,0,1.611,44.84133,38.38152,0,0,0,0,0,0,-.1986784,4066043,,6.555302,18.21064,-5.331966,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,AZ-S3,10/1/20,_lite,Mark Kelly,"","","","",Martha McSally,"","","","",.843625,0,0,0,.156375,0,0,0,0,0,.843625,.156375,.0633625,1.856237,2700083,3198818,2207863,53.36712,0,0,0,0,46.63288,0,0,0,0,0,0,57.70252,50.9126,0,0,0,0,0,0,0,0,49.0874,42.29748,0,0,0,0,0,0,-7.579248,4772097,,6.73423,15.40504,-1.825195,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,AR-S2,10/1/20,_lite,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.999825,0,0,0,.000175,0,.000075,.999925,0,0,1040504,1444924,642769.1,0,0,0,0,17.73866,82.26134,0,0,0,0,25.06624,0,0,89.09586,0,0,0,0,0,0,10.90414,0,0,74.93375,0,0,0,0,0,0,-25.97004,2144435,,-82.26134,-74.93375,-89.09586,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,AL-S2,10/1/20,_lite,Doug Jones,"","","","",Tommy Tuberville,"","","","",.058175,0,0,0,.941825,0,0,0,0,0,.058175,.941825,.0107,.3931071,2153035,2543071,1769601,43.05548,0,0,0,0,56.94452,0,0,0,0,0,0,48.61263,62.48301,0,0,0,0,0,0,0,0,37.51699,51.38737,0,0,0,0,0,0,-26.92383,3408323,,-13.88904,-2.774742,-24.96601,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,AK-S2,10/1/20,_lite,Al Gross,"","","","",Dan Sullivan,"","","",all others,.27565,0,0,0,.72435,0,0,0,0,0,.27565,.72435,.0364125,8.733223,329802.6,389871.9,270087,44.45378,0,0,0,0,50.48241,0,0,0,5.063801,0,8.772464,51.28994,57.40038,0,0,0,0,0,0,0,1.958949,37.49599,43.59205,0,0,0,0,0,0,-15.52373,511559,,-6.028629,7.262133,-19.42362,,,,,,,,,,,,,,,,,,,40000,20:09:24  1 Oct 2020
2020,Senate,WY-S2,9/30/20,_lite,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.013525,0,0,0,.986475,0,0,0,0,0,.013525,.986475,.001725,.5519687,247202.5,296486.6,200267.2,33.26042,0,0,0,0,66.73958,0,0,0,0,0,0,42.40546,75.77829,0,0,0,0,0,0,0,0,24.22172,57.59454,0,0,0,0,0,0,-44.55695,416120,,-33.47916,-15.18909,-51.55657,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,WV-S2,9/30/20,_lite,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.01785,0,0,0,.98215,0,0,0,0,0,.01785,.98215,.0020125,.2126247,748687.2,899966.6,602532.8,32.1067,0,0,0,3.603698,64.2896,0,0,0,0,6.545978,0,41.59653,73.815,0,0,0,0,0,0,1.198999,0,22.56252,54.76587,0,0,0,0,0,0,-33.36588,1405756,,-32.18289,-13.45656,-50.96241,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,VA-S2,9/30/20,_lite,Mark Warner,"","","","",Daniel Gade,"","","",all others,.9679,0,0,0,.0321,0,0,0,0,0,.9679,.0321,.014075,.2843399,3915513,4585818,3267736,56.74352,0,0,0,0,41.02997,0,0,0,2.226509,0,4.30982,62.18454,46.48453,0,0,0,0,0,0,0,.5987555,51.26338,35.5772,0,0,0,0,0,0,7.214744,5841246,,15.71355,26.40274,5.039444,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,TX-S2,9/30/20,_lite,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.147025,0,0,0,.852975,0,0,0,0,0,.147025,.852975,.0164875,.136869,9528575,1.12e+07,7919162,44.80618,0,0,0,0,52.48095,0,0,0,2.712883,0,5.149234,49.67851,57.35612,0,0,0,0,0,0,0,.7878855,39.91454,47.56914,0,0,0,0,0,0,-16.95765,1.79e+07,,-7.67477,1.738729,-17.10794,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,TN-S2,9/30/20,_lite,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.119975,0,0,0,.880025,0,0,0,0,0,.119975,.880025,.0146375,.4514598,2564638,3046866,2088752,38.58905,0,0,0,0,55.08411,0,0,0,6.326837,0,10.58722,47.88517,64.3499,0,0,0,0,0,0,0,2.679572,29.28103,45.7904,0,0,0,0,0,0,-27.59,4638481,,-16.49506,1.566488,-34.53535,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,SD-S2,9/30/20,_lite,Dan Ahlers,"","","","",Mike Rounds,"","","","",.029525,0,0,0,.970475,0,0,0,0,0,.029525,.970475,.0029375,.6223342,373363.9,445929.8,302135.9,35.79492,0,0,0,0,64.20508,0,0,0,0,0,0,45.07988,73.25847,0,0,0,0,0,0,0,0,26.74153,54.92012,0,0,0,0,0,0,-28.19171,635783,,-28.41016,-9.840233,-46.51694,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,SC-S2,9/30/20,_lite,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.269625,0,0,0,.730375,0,0,0,0,0,.269625,.730375,.0404,1.425238,2242188,2657280,1836679,46.74661,0,0,0,1.730933,51.52245,0,0,0,0,3.414129,0,51.93855,56.68174,0,0,0,0,0,0,.4121108,0,41.56536,46.34223,0,0,0,0,0,0,-16.27831,3786973,,-4.775841,5.401171,-14.95308,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,RI-S2,9/30/20,_lite,Jack Reed,"","","","",Allen Waters,"","","","",.991975,0,0,0,.008025,0,0,0,0,0,.991975,.008025,.001625,.281958,455876.3,544069.1,369994.8,69.86539,0,0,0,0,30.1346,0,0,0,0,0,0,79.3613,39.68415,0,0,0,0,0,0,0,0,60.31585,20.6387,0,0,0,0,0,0,24.14743,787223,,39.73079,58.7226,20.6317,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,OR-S2,9/30/20,_lite,Jeff Merkley,"","","","",Jo Rae Perkins,"","","",all others,.945375,0,0,0,.054625,0,0,0,0,0,.945375,.054625,.0156,.6344805,1944843,2291935,1603351,56.48855,0,0,0,0,39.5955,0,0,0,3.915954,0,7.067363,63.21478,46.41461,0,0,0,0,0,0,0,1.337339,49.60075,32.8166,0,0,0,0,0,0,7.486742,3051952,,16.89305,29.96745,3.541895,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,OK-S2,9/30/20,_lite,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.0284,0,0,0,.9716,0,0,0,0,0,.0284,.9716,.003025,.1592337,1502687,1799680,1209161,38.42267,0,0,0,0,58.06598,0,0,0,3.511343,0,6.475141,45.04637,64.6138,0,0,0,0,0,0,0,1.15046,31.86651,51.42336,0,0,0,0,0,0,-33.47742,2782455,,-19.64331,-6.683195,-32.38998,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,NM-S2,9/30/20,_lite,Ben Ray Luján,"","","",Bob Walsh,Mark Ronchetti,"","","","",.863325,0,0,0,.136625,0,0,0,.00005,0,.863375,.136625,.03755,3.588021,827814.5,989161.3,672589.5,53.00959,0,0,0,4.198791,42.79161,0,0,0,0,7.481148,0,59.26578,49.0105,0,0,0,0,0,0,1.505278,0,46.73597,36.46803,0,0,0,0,0,0,7.959666,1466552,,10.21798,22.27698,-1.794199,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,NJ-S2,9/30/20,_lite,Cory Booker,"","","","",Rikin Mehta,"","","",all others,.966,0,0,0,.034,0,0,0,0,0,.966,.034,.0100375,.2068507,3838370,4508869,3187335,58.37997,0,0,0,0,38.40928,0,0,0,3.210747,0,5.966799,65.34602,45.32534,0,0,0,0,0,0,0,1.0186,51.40612,31.43464,0,0,0,0,0,0,10.69727,6106642,,19.97069,33.62756,6.39575,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,NH-S2,9/30/20,_lite,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.96495,0,0,0,.03505,0,0,0,0,0,.96495,.03505,.0109125,1.169922,737811.6,867394.3,612150.4,58.46064,0,0,0,1.837911,39.70145,0,0,0,0,3.630651,0,65.005,46.24508,0,0,0,0,0,0,.450454,0,51.87686,33.17153,0,0,0,0,0,0,-.6705542,1049319,,18.75919,31.73571,5.785698,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,NE-S2,9/30/20,_lite,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.03875,0,0,0,.96125,0,0,0,0,0,.03875,.96125,.004,.380704,831095.1,987919.5,678707.4,35.31995,0,0,0,3.711973,60.96808,0,0,0,0,6.738933,0,44.43144,70.1819,0,0,0,0,0,0,1.256041,0,26.00043,51.81968,0,0,0,0,0,0,-24.82334,1356148,,-25.64813,-7.696594,-43.925,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,NC-S2,9/30/20,_lite,Cal Cunningham,"","","","",Thom Tillis,"","","",all others,.737975,0,0,0,.262025,0,0,0,0,0,.737975,.262025,.102675,1.670668,4861302,5699869,4044809,50.88419,0,0,0,0,46.51217,0,0,0,2.603639,0,4.935806,55.387,51.08312,0,0,0,0,0,0,0,.7583282,46.29055,41.94955,0,0,0,0,0,0,-4.139143,7495845,,4.372025,13.10987,-4.4195,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,MT-S2,9/30/20,_lite,Steve Bullock,"","","","",Steve Daines,"","","","",.4105,0,0,0,.589475,0,0,0,0,0,.4105,.589475,.058075,8.544112,537650.9,637776.8,442410.8,48.95703,0,0,0,0,51.04297,0,0,0,0,0,0,54.9029,56.97916,0,0,0,0,0,0,0,0,43.02084,45.0971,0,0,0,0,0,0,-18.36046,815020,,-2.085945,9.805809,-13.95833,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,MS-S2,9/30/20,_lite,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.26425,0,0,0,.73575,0,0,0,0,0,.26425,.73575,.0355125,2.21037,1270851,1501160,1048464,46.05247,0,0,0,1.827901,52.11963,0,0,0,0,3.609391,0,52.22488,58.32901,0,0,0,0,0,0,.4474363,0,39.86124,45.91813,0,0,0,0,0,0,-14.64693,2003058,,-6.067165,6.168222,-18.34576,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,MN-S2,9/30/20,_lite,Tina Smith,"","","","",Jason Lewis,"","","",all others,.891425,0,0,0,.108575,0,0,0,0,0,.891425,.108575,.0490625,1.33542,2906096,3395227,2432484,52.50967,0,0,0,0,44.18564,0,0,0,3.304689,0,6.100702,57.04936,48.70118,0,0,0,0,0,0,0,1.04783,47.92789,39.54708,0,0,0,0,0,0,1.449026,4031262,,8.324024,17.05061,-.331007,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,MI-S2,9/30/20,_lite,Gary Peters,"","","","",John James,"","","",all others,.802225,0,0,0,.197775,0,0,0,0,0,.802225,.197775,.0745375,1.20176,4906085,5734118,4096500,51.3805,0,0,0,0,45.86333,0,0,0,2.756164,0,5.198869,55.84595,50.27002,0,0,0,0,0,0,0,.8063806,46.95803,41.36069,0,0,0,0,0,0,5.782255,7443238,,5.517174,14.14154,-2.949362,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,ME-S2,9/30/20,_lite,Sara Gideon,"","","","",Susan Collins,"","","",all others,.740875,0,0,0,.259125,0,0,0,0,0,.740875,.259125,.0780875,8.062325,766124.5,899286,635324.6,52.65524,0,0,0,0,47.34476,0,0,0,0,0,0,57.91566,52.63694,0,0,0,0,0,0,0,0,47.36306,42.08434,0,0,0,0,0,0,3.029066,1067388,,5.310486,15.83133,-5.273888,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,MA-S2,9/30/20,_lite,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.99225,0,0,0,.00775,0,0,0,0,0,.99225,.00775,.001575,.0392186,3176632,3738921,2624771,67.40228,0,0,0,0,28.61766,0,0,0,3.980067,0,7.163858,76.80869,38.07067,0,0,0,0,0,0,0,1.371788,57.8959,19.18779,0,0,0,0,0,0,22.99946,4981824,,38.78462,57.21385,20.14514,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,LA-S2,9/30/20,_lite,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.0064,.0297,.0246,.00695,.889825,.042525,0,0,0,0,.06765,.93235,.0148875,.5728943,2055537,2431255,1693510,7.590506,11.72017,11.18169,7.590506,0,41.92499,13.48712,0,0,6.505023,0,10.85784,12.48396,51.83871,17.79053,19.47217,0,0,17.1422,12.42791,0,2.7672,3.223914,32.61956,5.974889,7.758568,0,0,5.599216,3.256009,-19.18569,3356738,,-17.32925,5.920235,-41.16286,.0064,.040475,.0297,.20135,.0246,.171125,.00695,.03955,.73915,.108575,.042525,.28825,0,0,0,0,0,0,40000,20:33:57 30 Sep 2020
2020,Senate,KY-S2,9/30/20,_lite,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","","",.0505,0,0,0,.949475,0,0,0,.000025,0,.0505,.9495,.0048125,.1906184,1997028,2356475,1644654,42.09253,0,0,0,2.130502,55.77697,0,0,0,0,4.159472,0,47.46987,61.13695,0,0,0,0,0,0,.5567279,0,36.74656,50.40479,0,0,0,0,0,0,-23.62025,3152302,,-13.68443,-3.129221,-24.20235,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,KS-S2,9/30/20,_lite,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.307425,0,0,0,.692575,0,0,0,0,0,.307425,.692575,.051925,3.352794,1225033,1455189,1000161,46.43994,0,0,0,3.006916,50.55315,0,0,0,0,5.62368,0,51.91909,56.08203,0,0,0,0,0,0,.9137149,0,40.90644,44.99783,0,0,0,0,0,0,-21.07216,2062935,,-4.113213,6.574793,-14.81749,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,IL-S2,9/30/20,_lite,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.981775,0,0,0,.018225,0,0,0,0,0,.981775,.018225,.0043875,.063592,5457492,6408349,4535815,62.39346,0,0,0,0,33.05721,0,0,0,4.54933,0,8.026608,71.14082,41.73733,0,0,0,0,0,0,0,1.686007,53.61564,24.2075,0,0,0,0,0,0,12.95453,8931731,,29.33625,46.56246,12.28218,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
2020,Senate,ID-S2,9/30/20,_lite,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.02575,0,0,0,.97425,0,0,0,0,0,.02575,.97425,.0025625,.2891803,700927.8,839083.9,566597.9,35.22686,0,0,0,0,58.21813,0,0,0,6.555013,0,10.9454,42.80689,65.73459,0,0,0,0,0,0,0,2.819621,27.63536,50.61445,0,0,0,0,0,0,-32.60378,1222930,,-22.99128,-8.483505,-37.44454,,,,,,,,,,,,,,,,,,,40000,20:33:57 30 Sep 2020
